GradeDate,Firm,ToGrade,FromGrade,Action,priceTargetAction,currentPriceTarget,priorPriceTarget,rating,ticker,ret_1m,ret_3m,ret_6m,spy_ret_1m,spy_ret_3m,spy_ret_6m,excess_ret_1m,excess_ret_3m,excess_ret_6m
2020-01-23 14:28:29,Guggenheim,Buy,,main,Raises,45.0,40.0,buy,UBER,0.0410326675960845,-0.19864129395363214,-0.15271736544562145,-0.4848686255139094,-0.4848686255139094,-0.4848686255139094,0.5259012931099939,0.28622733156027724,0.332151260068288
2020-01-10 12:54:01,Bernstein,Outperform,,init,Announces,40.0,0.0,buy,UBER,0.20884596354963955,-0.18014058958639026,-0.07088459635496396,-0.48371869844329374,-0.48371869844329374,-0.48371869844329374,0.6925646619929333,0.3035781088569035,0.41283410208832977
2019-12-10 13:41:54,Citigroup,Buy,,main,Raises,46.0,45.0,buy,UBER,0.2012666888810367,-0.07670655521898435,0.09429979936598443,-0.4596435484417455,-0.4596435484417455,-0.4596435484417455,0.6609102373227822,0.38293699322276115,0.5539433478077299
2019-12-03 11:53:33,Piper Sandler,Neutral,,init,Announces,26.0,0.0,hold,UBER,0.08671715430404779,0.18823122552927776,0.2536132475800924,-0.4546319117888699,-0.4546319117888699,-0.4546319117888699,0.5413490660929177,0.6428631373181477,0.7082451593689623
2019-11-22 11:17:10,Stifel,Buy,Hold,up,Announces,34.0,0.0,buy,UBER,0.04190997209806511,0.31604261662804356,0.18722090857673923,-0.45826577597297596,-0.45826577597297596,-0.45826577597297596,0.500175748071041,0.7743083926010195,0.6454866845497151
2019-11-14 13:21:44,Argus Research,Buy,Hold,up,,0.0,0.0,buy,UBER,0.12168712990389355,0.4998133233316787,0.2120194143735054,-0.4559776453353638,-0.4559776453353638,-0.4559776453353638,0.5776647752392573,0.9557909686670425,0.6679970597088691
2019-11-05 14:20:01,DA Davidson,Neutral,,main,Lowers,35.0,44.0,hold,UBER,0.03414996503548242,0.37676315580241426,0.032665150086174065,-0.44825435701560906,-0.44825435701560906,-0.44825435701560906,0.48240432205109146,0.8250175128180233,0.4809195071017831
2019-11-05 13:34:40,Morgan Stanley,Overweight,,main,Raises,55.0,53.0,buy,UBER,0.03414996503548242,0.37676315580241426,0.032665150086174065,-0.44825435701560906,-0.44825435701560906,-0.44825435701560906,0.48240432205109146,0.8250175128180233,0.4809195071017831
2019-11-05 13:00:10,Barclays,Overweight,,main,Lowers,40.0,50.0,buy,UBER,0.03414996503548242,0.37676315580241426,0.032665150086174065,-0.44825435701560906,-0.44825435701560906,-0.44825435701560906,0.48240432205109146,0.8250175128180233,0.4809195071017831
2019-11-05 12:54:22,Wedbush,Outperform,,main,Lowers,45.0,58.0,buy,UBER,0.03414996503548242,0.37676315580241426,0.032665150086174065,-0.44825435701560906,-0.44825435701560906,-0.44825435701560906,0.48240432205109146,0.8250175128180233,0.4809195071017831
2019-11-05 12:52:40,RBC Capital,Outperform,,main,Raises,64.0,62.0,buy,UBER,0.03414996503548242,0.37676315580241426,0.032665150086174065,-0.44825435701560906,-0.44825435701560906,-0.44825435701560906,0.48240432205109146,0.8250175128180233,0.4809195071017831
2019-10-30 14:16:04,B of A Securities,Buy,,main,Raises,53.0,44.0,buy,UBER,-0.08000001453218006,0.15206352112785218,-0.09873017810639881,-0.44113039978151153,-0.44113039978151153,-0.44113039978151153,0.3611303852493315,0.5931939209093637,0.34240022167511275
2019-10-25 10:51:43,Guggenheim,Buy,,init,Announces,40.0,0.0,buy,UBER,-0.1110776760525211,0.09271516866886592,-0.09452140823643865,-0.4414723798550685,-0.4414723798550685,-0.4414723798550685,0.3303947038025474,0.5341875485239345,0.34695097161862987
2019-10-10 12:51:21,Needham,Buy,,main,Lowers,50.0,52.0,buy,UBER,-0.09923663638900974,0.1330899548813598,-0.07102553764538469,-0.4284694777164258,-0.4284694777164258,-0.4284694777164258,0.32923284132741604,0.5615594325977856,0.3574439400710411
2019-10-07 10:33:52,Citigroup,Buy,Neutral,up,Announces,45.0,0.0,buy,UBER,-0.0775273362202826,0.15881145865720966,-0.07991803612406183,-0.41321647625555974,-0.41321647625555974,-0.41321647625555974,0.33568914003527717,0.5720279349127694,0.3332984401314979
2019-10-03 10:45:18,MKM Partners,Neutral,,init,Announces,32.0,0.0,hold,UBER,0.04752274498774559,0.06437478404114268,-0.1240310177186709,-0.42493420755008937,-0.42493420755008937,-0.42493420755008937,0.472456952537835,0.48930899159123203,0.3009031898314185
2019-09-27 10:47:50,Wells Fargo,Market Perform,,init,Announces,41.0,0.0,hold,UBER,0.09025277221267783,-0.023957976983490822,-0.08664258119925096,-0.429711704362773,-0.429711704362773,-0.429711704362773,0.5199644765754509,0.40575372737928217,0.34306912316352206
2019-09-16 10:40:47,HSBC,Buy,Hold,up,Lowers,44.0,49.0,buy,UBER,-0.04870230210132076,-0.13240013981660528,-0.4485272865988988,-0.43520644004266956,-0.43520644004266956,-0.43520644004266956,0.3865041379413488,0.30280630022606425,-0.013320846556229227
2019-09-12 13:39:17,Argus Research,Hold,,init,,0.0,0.0,hold,UBER,-0.06406012513583764,-0.14315790162050634,-0.3203007404069255,-0.4355238142631891,-0.4355238142631891,-0.4355238142631891,0.37146368912735145,0.29236591264268275,0.11522307385626357
2019-09-12 11:58:42,Morgan Stanley,Overweight,,main,Lowers,53.0,57.0,buy,UBER,-0.06406012513583764,-0.14315790162050634,-0.3203007404069255,-0.4355238142631891,-0.4355238142631891,-0.4355238142631891,0.37146368912735145,0.29236591264268275,0.11522307385626357
2019-08-12 11:40:02,JMP Securities,Market Outperform,,reit,Raises,56.0,54.0,buy,UBER,-0.08779151429245112,-0.267215403967013,0.09986280695361213,-0.41988574867762585,-0.41988574867762585,-0.41988574867762585,0.3320942343851747,0.15267034471061286,0.519748555631238
2019-08-09 14:25:50,Morgan Stanley,Overweight,,main,Raises,57.0,56.0,buy,UBER,-0.0943243696882918,-0.26648650298247467,0.08135130598738387,-0.41110764063536015,-0.41110764063536015,-0.41110764063536015,0.3167832709470684,0.14462113765288548,0.49245894662274403
2019-08-09 12:05:50,Raymond James,Outperform,,main,Raises,54.0,50.0,buy,UBER,-0.0943243696882918,-0.26648650298247467,0.08135130598738387,-0.41110764063536015,-0.41110764063536015,-0.41110764063536015,0.3167832709470684,0.14462113765288548,0.49245894662274403
2019-07-22 11:40:59,HSBC,Hold,,init,Announces,49.0,0.0,hold,UBER,-0.2290129189436667,-0.23777678109233363,-0.1374538514893331,-0.43516322168117133,-0.43516322168117133,-0.43516322168117133,0.20615030273750462,0.1973864405888377,0.29770937019183824
2019-07-02 10:55:48,Stifel,Hold,,init,Announces,50.0,0.0,hold,UBER,-0.11711508837410839,-0.32805788783754963,-0.29075285634408826,-0.43334381343015443,-0.43334381343015443,-0.43334381343015443,0.31622872505604604,0.1052859255926048,0.14259095708606617
2019-06-13 10:27:51,Evercore ISI Group,Outperform,,init,Announces,60.0,0.0,buy,UBER,0.030071692131072754,-0.20356232547406858,-0.30488088005410996,-0.4119806901777326,-0.4119806901777326,-0.4119806901777326,0.44205238230880534,0.208418364703664,0.10709981012362263
2019-06-05 11:24:33,Raymond James,Outperform,,init,Announces,50.0,0.0,buy,UBER,-0.043855687584773415,-0.2907390492197874,-0.3797862478629372,-0.4029871807475529,-0.4029871807475529,-0.4029871807475529,0.3591314931627795,0.11224813152776553,0.02320093288461572
2019-06-04 11:54:54,Oppenheimer,Outperform,,init,Announces,55.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 11:51:40,William Blair,Outperform,,init,,0.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 11:44:53,BTIG,Buy,,init,Announces,80.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 11:31:28,SunTrust Robinson Humphrey,Buy,,init,Announces,56.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 11:15:49,Canaccord Genuity,Buy,,init,Announces,55.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 11:09:59,Cowen & Co.,Outperform,,init,Announces,58.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:58:37,RBC Capital,Outperform,,init,Announces,62.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:54:43,Citigroup,Neutral,,init,Announces,45.0,0.0,hold,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:53:57,Mizuho,Buy,,init,Announces,50.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:52:24,B of A Securities,Buy,,init,Announces,53.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:51:00,Barclays,Overweight,,init,Announces,50.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:43:57,JMP Securities,Market Outperform,,init,Announces,54.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:42:33,Deutsche Bank,Buy,,init,Announces,58.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:41:25,Needham,Buy,,init,Announces,52.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-06-04 10:29:57,Morgan Stanley,Overweight,,init,Announces,56.0,0.0,buy,UBER,-0.03266669379340278,-0.27755559285481773,-0.36333334181043836,-0.399324156804951,-0.399324156804951,-0.399324156804951,0.3666574630115482,0.12176856395013325,0.03599081499451262
2019-05-31 10:22:49,Atlantic Equities,Overweight,Neutral,up,,0.0,0.0,buy,UBER,0.07321213230942235,-0.2557575572620739,-0.2974545565518466,-0.381442545577825,-0.381442545577825,-0.381442545577825,0.45465467788724734,0.1256849883157511,0.08398798902597837
2019-05-23 12:47:50,New Street Research,Buy,,init,Announces,50.0,0.0,buy,UBER,0.038063162971391055,-0.19754269524960352,-0.2987231561690807,-0.3993050606183278,-0.3993050606183278,-0.3993050606183278,0.4373682235897189,0.2017623653687243,0.10058190444924714
2019-05-21 12:02:11,Consumer Edge Research,Equal-Weight,,init,,0.0,0.0,hold,UBER,0.04460606430516099,-0.17575757575757575,-0.28339395234079073,-0.40565844126160905,-0.40565844126160905,-0.40565844126160905,0.45026450556677006,0.2299008655040333,0.12226448892081831
2019-05-21 10:54:32,Susquehanna,Neutral,,init,Announces,42.0,0.0,hold,UBER,0.04460606430516099,-0.17575757575757575,-0.28339395234079073,-0.40565844126160905,-0.40565844126160905,-0.40565844126160905,0.45026450556677006,0.2299008655040333,0.12226448892081831
2019-05-03 12:26:23,Atlantic Equities,Neutral,,init,,0.0,0.0,hold,UBER,0.02838586273366512,-0.06062065134143917,-0.2523454377706971,-0.4211023497100296,-0.4211023497100296,-0.4211023497100296,0.4494882124436947,0.3604816983685904,0.16875691193933245
2019-05-02 10:40:26,DA Davidson,Neutral,,init,Announces,53.0,0.0,hold,UBER,-0.007697851748217866,-0.06062065134143917,-0.2523454377706971,-0.4236905944059103,-0.4236905944059103,-0.4236905944059103,0.4159927426576924,0.3630699430644711,0.17134515663521316
2019-05-02 10:28:29,Wedbush,Outperform,,init,Announces,65.0,0.0,buy,UBER,-0.007697851748217866,-0.06062065134143917,-0.2523454377706971,-0.4236905944059103,-0.4236905944059103,-0.4236905944059103,0.4159927426576924,0.3630699430644711,0.17134515663521316
2026-08-14 14:37:22,Wells Fargo,Overweight,Overweight,main,Raises,390.0,375.0,buy,JPM,,,,-0.7808151308391318,-0.7808151308391318,-0.7808151308391318,,,
2026-08-03 20:52:27,UBS,Buy,Buy,main,Raises,400.0,384.0,buy,JPM,0.003132763675271858,,,-0.780573181314046,-0.780573181314046,-0.780573181314046,0.7837059449893178,,
2026-07-20 18:59:47,Citigroup,Neutral,Neutral,main,Raises,360.0,325.0,hold,JPM,0.01839346344136047,,,-0.7739306542066041,-0.7739306542066041,-0.7739306542066041,0.7923241176479646,,
2026-07-17 13:41:34,Evercore ISI Group,Outperform,Outperform,main,Raises,368.0,360.0,buy,JPM,0.07194500910114938,,,-0.7719285013346705,-0.7719285013346705,-0.7719285013346705,0.8438735104358199,,
2026-07-16 17:53:34,B of A Securities,Buy,Buy,main,Raises,420.0,408.0,buy,JPM,0.058223350912328845,,,-0.7723691935540791,-0.7723691935540791,-0.7723691935540791,0.830592544466408,,
2026-07-15 17:34:51,Baird,Neutral,Neutral,main,Raises,305.0,295.0,hold,JPM,0.05190149460986546,,,-0.7746679323652141,-0.7746679323652141,-0.7746679323652141,0.8265694269750796,,
2026-07-15 15:48:14,RBC Capital,Outperform,Outperform,main,Raises,370.0,330.0,buy,JPM,0.05190149460986546,,,-0.7746679323652141,-0.7746679323652141,-0.7746679323652141,0.8265694269750796,,
2026-07-15 13:14:18,Wells Fargo,Overweight,Overweight,main,Raises,375.0,360.0,buy,JPM,0.05190149460986546,,,-0.7746679323652141,-0.7746679323652141,-0.7746679323652141,0.8265694269750796,,
2026-07-15 12:49:41,Truist Securities,Hold,Hold,main,Raises,352.0,344.0,hold,JPM,0.05190149460986546,,,-0.7746679323652141,-0.7746679323652141,-0.7746679323652141,0.8265694269750796,,
2026-07-15 12:24:27,Barclays,Overweight,Overweight,main,Raises,420.0,391.0,buy,JPM,0.05190149460986546,,,-0.7746679323652141,-0.7746679323652141,-0.7746679323652141,0.8265694269750796,,
2026-07-15 12:20:41,"Keefe, Bruyette & Woods",Outperform,Outperform,main,Raises,384.0,370.0,buy,JPM,0.05190149460986546,,,-0.7746679323652141,-0.7746679323652141,-0.7746679323652141,0.8265694269750796,,
2026-07-07 14:29:41,B of A Securities,Buy,Buy,main,Raises,408.0,362.0,buy,JPM,0.08822821928055238,,,-0.7731303251832512,-0.7731303251832512,-0.7731303251832512,0.8613585444638036,,
2026-07-07 13:29:20,UBS,Buy,Buy,main,Raises,384.0,375.0,buy,JPM,0.08822821928055238,,,-0.7731303251832512,-0.7731303251832512,-0.7731303251832512,0.8613585444638036,,
2026-07-06 16:29:31,Evercore ISI Group,Outperform,Outperform,main,Raises,360.0,340.0,buy,JPM,0.05394725466397962,,,-0.7737694712056994,-0.7737694712056994,-0.7737694712056994,0.827716725869679,,
2026-07-06 11:17:41,Wells Fargo,Overweight,Overweight,main,Raises,360.0,350.0,buy,JPM,0.05394725466397962,,,-0.7737694712056994,-0.7737694712056994,-0.7737694712056994,0.827716725869679,,
2026-06-29 17:27:02,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,362.0,336.0,hold,JPM,0.07668278789561116,,,-0.7736340158981018,-0.7736340158981018,-0.7736340158981018,0.8503168037937129,,
2026-06-26 16:15:35,Truist Securities,Hold,Hold,main,Raises,344.0,332.0,hold,JPM,0.086264498076602,,,-0.7718411522613761,-0.7718411522613761,-0.7718411522613761,0.858105650337978,,
2026-04-17 12:30:19,Evercore ISI Group,Outperform,Outperform,main,Raises,340.0,320.0,buy,JPM,-0.05129497526484339,0.07384011190899513,,-0.7612088180935098,-0.7612088180935098,-0.7612088180935098,0.7099138428286664,0.8350489300025049,
2026-04-15 17:04:17,Jefferies,Hold,Hold,main,Raises,320.0,310.0,hold,JPM,-0.029746729591540528,0.11210147313397541,,-0.7589074674798956,-0.7589074674798956,-0.7589074674798956,0.729160737888355,0.871008940613871,
2026-04-15 14:22:32,Truist Securities,Hold,Hold,main,Raises,332.0,323.0,hold,JPM,-0.029746729591540528,0.11210147313397541,,-0.7589074674798956,-0.7589074674798956,-0.7589074674798956,0.729160737888355,0.871008940613871,
2026-04-14 17:08:19,Piper Sandler,Overweight,Overweight,main,Raises,345.0,325.0,buy,JPM,-0.026542031688951112,0.1390606143076043,,-0.7582782266177812,-0.7582782266177812,-0.7582782266177812,0.7317361949288301,0.8973388409253855,
2026-04-06 17:33:31,Evercore ISI Group,Outperform,Outperform,main,Lowers,320.0,350.0,buy,JPM,0.029825081670368674,0.14575706290337195,,-0.7434428843737532,-0.7434428843737532,-0.7434428843737532,0.7732679660441218,0.8891999472771251,
2026-03-30 17:49:29,Piper Sandler,Overweight,Overweight,reit,Lowers,325.0,345.0,buy,JPM,0.06768131553665109,0.14148657770001472,,-0.7399716979488062,-0.7399716979488062,-0.7399716979488062,0.8076530134854574,0.881458275648821,
2026-03-26 17:17:34,Truist Securities,Hold,Hold,main,Lowers,323.0,330.0,hold,JPM,0.10742761252774916,0.17054067309123164,,-0.7334526720591747,-0.7334526720591747,-0.7334526720591747,0.8408802845869239,0.9039933451504064,
2026-03-26 12:53:41,Jefferies,Hold,,init,Announces,310.0,0.0,hold,JPM,0.10742761252774916,0.17054067309123164,,-0.7334526720591747,-0.7334526720591747,-0.7334526720591747,0.8408802845869239,0.9039933451504064,
2026-02-25 18:19:51,Truist Securities,Hold,Hold,main,Lowers,330.0,334.0,hold,JPM,-0.047267487258231496,0.007120474052769109,0.17577068097880777,-0.7542865235104522,-0.7542865235104522,-0.7542865235104522,0.7070190362522207,0.7614069975632213,0.93005720448926
2026-02-17 14:15:44,Wells Fargo,Overweight,Overweight,main,Lowers,350.0,360.0,buy,JPM,-0.06813911654803267,-0.021085993738025048,0.18775118024467344,-0.7533027924725055,-0.7533027924725055,-0.7533027924725055,0.6851636759244728,0.7322167987344805,0.9410539727171789
2026-01-22 10:20:56,Freedom Broker,Hold,Hold,main,Raises,320.0,310.0,hold,JPM,-0.00016796916073789691,0.052281151604017514,0.186601525404223,-0.7545263528240043,-0.7545263528240043,-0.7545263528240043,0.7543583836632664,0.8068075044280217,0.9411278782282273
2026-01-14 13:02:10,CICC,Outperform,,init,Announces,355.0,0.0,buy,JPM,-0.006887404207106135,-0.005705080931408113,0.1325621813172,-0.7555465106672455,-0.7555465106672455,-0.7555465106672455,0.7486591064601394,0.7498414297358375,0.8881086919844455
2026-01-06 15:03:11,Truist Securities,Hold,Hold,main,Raises,331.0,330.0,hold,JPM,-0.014954426610347871,-0.08583735149390202,0.047408311168314406,-0.7547150552787786,-0.7547150552787786,-0.7547150552787786,0.7397606286684307,0.6688777037848765,0.802123366447093
2026-01-05 14:46:17,Barclays,Overweight,Overweight,main,Raises,391.0,342.0,buy,JPM,-0.03649015861322775,-0.11251290315154584,0.019029811920163908,-0.7555588167074,-0.7555588167074,-0.7555588167074,0.7190686580941722,0.6430459135558542,0.774588628627564
2025-12-18 14:29:56,Truist Securities,Hold,Hold,main,Raises,330.0,319.0,hold,JPM,-0.04131145448776267,-0.08808374128337317,0.055071791791510505,-0.751613142792313,-0.751613142792313,-0.751613142792313,0.7103016883045503,0.6635294015089398,0.8066849345838234
2025-12-17 18:05:25,"Keefe, Bruyette & Woods",Outperform,Outperform,main,Raises,363.0,354.0,buy,JPM,-0.028416707843923875,-0.07655617647486354,0.049069875226235946,-0.7494228527187743,-0.7494228527187743,-0.7494228527187743,0.7210061448748504,0.6728666762439107,0.7984927279450102
2025-11-03 14:08:49,Wells Fargo,Overweight,Overweight,main,Raises,350.0,345.0,buy,JPM,0.022150355352678938,0.030561501369697396,0.004427809175746523,-0.7493040700356659,-0.7493040700356659,-0.7493040700356659,0.7714544253883449,0.7798655714053633,0.7537318792114124
2025-10-23 20:25:21,Freedom Broker,Hold,Hold,main,Raises,310.0,295.0,hold,JPM,-0.008121373292349762,0.0065169606321390005,0.035998532602161806,-0.750047485937728,-0.750047485937728,-0.750047485937728,0.7419261126453782,0.756564446569867,0.7860460185398898
2025-10-15 14:45:33,Barclays,Overweight,Overweight,main,Raises,342.0,330.0,buy,JPM,0.006129742995556934,0.05138160519333598,0.04823975552770633,-0.7439158101210673,-0.7439158101210673,-0.7439158101210673,0.7500455531166242,0.7952974153144033,0.7921555656487737
2025-10-15 13:04:40,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,338.0,336.0,hold,JPM,0.006129742995556934,0.05138160519333598,0.04823975552770633,-0.7439158101210673,-0.7439158101210673,-0.7439158101210673,0.7500455531166242,0.7952974153144033,0.7921555656487737
2025-10-07 16:36:17,UBS,Buy,Buy,main,Raises,350.0,339.0,buy,JPM,0.042298514838029114,0.08962147798695079,0.022735895837602663,-0.7486422413746359,-0.7486422413746359,-0.7486422413746359,0.790940756212665,0.8382637193615866,0.7713781372122386
2025-09-30 17:20:41,Evercore ISI Group,Outperform,Outperform,main,Raises,330.0,309.0,buy,JPM,0.006187648426336744,0.0420860391032234,-0.044371072723587306,-0.747049718950175,-0.747049718950175,-0.747049718950175,0.7532373673765118,0.7891357580533984,0.7026786462265877
2025-09-29 17:31:14,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,336.0,298.0,hold,JPM,-0.01422048896537621,0.0303154628689095,-0.09191937358225499,-0.7461897080194242,-0.7461897080194242,-0.7461897080194242,0.731969219054048,0.7765051708883337,0.6542703344371692
2025-09-24 17:21:52,Truist Securities,Hold,Hold,main,Raises,319.0,290.0,hold,JPM,-0.024952263888321113,0.0512178413791817,-0.04866702042919041,-0.7429717050283714,-0.7429717050283714,-0.7429717050283714,0.7180194411400502,0.7941895464075531,0.6943046845991809
2025-09-24 14:08:12,Citigroup,Neutral,Neutral,main,Raises,325.0,275.0,hold,JPM,-0.024952263888321113,0.0512178413791817,-0.04866702042919041,-0.7429717050283714,-0.7429717050283714,-0.7429717050283714,0.7180194411400502,0.7941895464075531,0.6943046845991809
2025-09-16 13:17:44,Wells Fargo,Overweight,Overweight,main,Raises,345.0,325.0,buy,JPM,-0.040876864899216006,0.015272856784419671,-0.07109814623693031,-0.7428015256056272,-0.7428015256056272,-0.7428015256056272,0.7019246607064111,0.7580743823900469,0.6717033793686968
2025-07-16 16:08:58,Wells Fargo,Overweight,Overweight,main,Raises,325.0,320.0,buy,JPM,0.005622497887593814,0.03141305705191777,0.054101522520245415,-0.7304267165222157,-0.7304267165222157,-0.7304267165222157,0.7360492144098095,0.7618397735741335,0.784528239042461
2025-07-16 12:06:47,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,298.0,296.0,hold,JPM,0.005622497887593814,0.03141305705191777,0.054101522520245415,-0.7304267165222157,-0.7304267165222157,-0.7304267165222157,0.7360492144098095,0.7618397735741335,0.784528239042461
2025-07-16 12:02:38,"Keefe, Bruyette & Woods",Outperform,Outperform,main,Raises,330.0,327.0,buy,JPM,0.005622497887593814,0.03141305705191777,0.054101522520245415,-0.7304267165222157,-0.7304267165222157,-0.7304267165222157,0.7360492144098095,0.7618397735741335,0.784528239042461
2025-07-16 11:17:36,B of A Securities,Buy,Buy,main,Raises,340.0,330.0,buy,JPM,0.005622497887593814,0.03141305705191777,0.054101522520245415,-0.7304267165222157,-0.7304267165222157,-0.7304267165222157,0.7360492144098095,0.7618397735741335,0.784528239042461
2025-07-15 15:47:21,Piper Sandler,Overweight,Overweight,main,Raises,320.0,295.0,buy,JPM,0.019977608121229097,0.04958172192437839,0.10351091557843856,-0.7289780923971501,-0.7289780923971501,-0.7289780923971501,0.7489557005183791,0.7785598143215284,0.8324890079755887
2025-07-09 14:25:53,Truist Securities,Hold,Hold,main,Raises,290.0,280.0,hold,JPM,0.004753758360275506,0.049144293277612196,0.13653632763236306,-0.7297013298158925,-0.7297013298158925,-0.7297013298158925,0.734455088176168,0.7788456230935047,0.8662376574482555
2025-07-03 16:14:55,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,296.0,240.0,hold,JPM,0.007843151040177016,0.0640925059128021,0.14965218779803022,-0.727511166824294,-0.727511166824294,-0.727511166824294,0.7353543178644709,0.7916036727370961,0.8771633546223242
2025-07-02 15:59:31,Evercore ISI Group,Outperform,Outperform,main,Raises,298.0,280.0,buy,JPM,-0.005878375027423871,0.04739864095281245,0.13399996805802009,-0.7296535550359643,-0.7296535550359643,-0.7296535550359643,0.7237751800085405,0.7770521959887767,0.8636535230939844
2025-06-26 13:40:17,Citigroup,Neutral,Neutral,main,Raises,275.0,250.0,hold,JPM,0.043909997827401646,0.10484093227545065,0.1385576776969935,-0.7249990646589224,-0.7249990646589224,-0.7249990646589224,0.7689090624863241,0.829839996934373,0.8635567423559158
2025-06-23 17:55:46,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,240.0,236.0,hold,JPM,0.05944179332272884,0.11971103439969315,0.18169617122912937,-0.7213477069613686,-0.7213477069613686,-0.7213477069613686,0.7807895002840974,0.8410587413610617,0.903043878190498
2025-06-18 14:10:19,B of A Securities,Buy,Buy,main,Raises,325.0,300.0,buy,JPM,0.06317023254672259,0.15016902374878277,0.16468300845113062,-0.7155419682778853,-0.7155419682778853,-0.7155419682778853,0.7787122008246079,0.8657109920266681,0.8802249767290159
2025-06-10 13:34:59,Wells Fargo,Overweight,Overweight,main,Raises,320.0,300.0,buy,JPM,0.07492802542893674,0.14500118350284444,0.1950752995672377,-0.7181115482746733,-0.7181115482746733,-0.7181115482746733,0.79303957370361,0.8631127317775177,0.913186847841911
2025-06-02 13:24:52,Truist Securities,Hold,Hold,main,Raises,280.0,270.0,hold,JPM,0.11700910167161896,0.1302547573718916,0.183605207467387,-0.7156625230487994,-0.7156625230487994,-0.7156625230487994,0.8326716247204183,0.845917280420691,0.8992677305161865
2025-05-23 12:53:26,Truist Securities,Hold,Hold,main,Raises,270.0,251.0,hold,JPM,0.06019830028328612,0.11696896575121711,0.13419819944624442,-0.7133178253651221,-0.7133178253651221,-0.7133178253651221,0.7735161256484082,0.8302867911163392,0.8475160248113666
2025-05-20 14:48:48,TD Securities,Buy,Buy,main,Raises,315.0,305.0,buy,JPM,0.06600506407915767,0.12195128667117605,0.15274124710431644,-0.7095443467918866,-0.7095443467918866,-0.7095443467918866,0.7755494108710442,0.8314956334630627,0.8622855938962031
2025-05-20 14:31:15,Piper Sandler,Overweight,Overweight,main,Raises,295.0,260.0,buy,JPM,0.06600506407915767,0.12195128667117605,0.15274124710431644,-0.7095443467918866,-0.7095443467918866,-0.7095443467918866,0.7755494108710442,0.8314956334630627,0.8622855938962031
